id,date,check_in,check_out,employee_id
14381,2025-05-10,2025-05-10 04:55:00,2025-05-10 14:05:14,154
14382,2025-05-10,2025-05-10 04:56:24,2025-05-10 14:06:13,165
14383,2025-05-10,2025-05-10 04:57:27,2025-05-10 14:05:03,148
14384,2025-05-10,2025-05-10 04:57:53,2025-05-10 14:03:55,183
14385,2025-05-10,2025-05-10 04:58:08,2025-05-10 14:05:30,187
14386,2025-05-10,2025-05-10 04:58:13,2025-05-10 14:05:56,256
14387,2025-05-10,2025-05-10 04:58:23,2025-05-10 14:04:24,142
14388,2025-05-10,2025-05-10 04:58:28,2025-05-10 14:04:11,156
14389,2025-05-10,2025-05-10 04:58:34,2025-05-10 14:09:17,175
14390,2025-05-10,2025-05-10 04:58:40,2025-05-10 14:03:40,170
14391,2025-05-10,2025-05-10 04:59:05,2025-05-10 14:03:43,164
14392,2025-05-10,2025-05-10 04:59:10,2025-05-10 14:03:47,146
14393,2025-05-10,2025-05-10 04:59:12,2025-05-10 14:04:47,255
14394,2025-05-10,2025-05-10 04:59:19,2025-05-10 14:03:50,177
14395,2025-05-10,2025-05-10 04:59:47,2025-05-10 14:06:03,144
14396,2025-05-10,2025-05-10 05:00:02,,155
14398,2025-05-10,2025-05-10 05:02:16,2025-05-10 14:06:01,147
14399,2025-05-10,2025-05-10 05:02:41,2025-05-10 14:05:52,252
14402,2025-05-11,2025-05-11 04:46:38,2025-05-11 14:08:37,169
14403,2025-05-11,2025-05-11 04:48:09,2025-05-11 14:06:15,174
14404,2025-05-11,2025-05-11 04:50:22,2025-05-11 14:07:03,189
14405,2025-05-11,2025-05-11 04:50:26,2025-05-11 14:06:26,154
14406,2025-05-11,2025-05-11 04:56:16,2025-05-11 14:05:00,166
14407,2025-05-11,2025-05-11 04:56:50,2025-05-11 14:06:28,148
14408,2025-05-11,2025-05-11 04:56:53,2025-05-11 14:04:38,165
14411,2025-05-11,2025-05-11 04:58:48,2025-05-11 14:02:35,146
14412,2025-05-11,2025-05-11 04:58:50,2025-05-11 09:05:57,164
14413,2025-05-11,2025-05-11 04:58:53,2025-05-11 14:02:54,177
14414,2025-05-11,2025-05-11 04:59:02,2025-05-11 14:04:57,175
14415,2025-05-11,2025-05-11 04:59:06,2025-05-11 14:06:39,144
14416,2025-05-11,2025-05-11 04:59:27,2025-05-11 14:06:23,170
14417,2025-05-11,2025-05-11 04:59:46,2025-05-11 14:05:40,142
14418,2025-05-11,2025-05-11 04:59:56,,155
14419,2025-05-11,2025-05-11 05:00:05,2025-05-11 14:05:06,156
14420,2025-05-11,2025-05-11 05:00:53,2025-05-11 14:05:43,159
14421,2025-05-11,2025-05-11 05:03:10,2025-05-11 14:06:30,147
14422,2025-05-11,2025-05-11 05:06:21,,151
14423,2025-05-11,2025-05-11 05:08:01,2025-05-11 14:06:09,183
14425,2025-05-12,2025-05-12 04:53:04,2025-05-12 14:04:13,187
14426,2025-05-12,2025-05-12 04:53:09,2025-05-12 14:04:11,256
14427,2025-05-12,2025-05-12 04:54:19,2025-05-12 14:05:35,166
14428,2025-05-12,2025-05-12 04:54:22,2025-05-12 14:03:52,154
14429,2025-05-12,2025-05-12 04:54:27,2025-05-12 14:03:33,165
14430,2025-05-12,2025-05-12 04:54:29,2025-05-12 14:02:58,148
14431,2025-05-12,2025-05-12 04:55:17,2025-05-12 14:01:27,174
14432,2025-05-12,2025-05-12 04:57:00,2025-05-12 14:03:11,146
14433,2025-05-12,2025-05-12 04:57:03,2025-05-12 14:02:38,177
14434,2025-05-12,2025-05-12 04:57:05,2025-05-12 14:03:29,255
14435,2025-05-12,2025-05-12 04:57:07,2025-05-12 14:02:49,164
14436,2025-05-12,2025-05-12 04:57:13,2025-05-12 14:04:50,155
14437,2025-05-12,2025-05-12 04:57:33,2025-05-12 14:05:09,156
14438,2025-05-12,2025-05-12 04:58:25,2025-05-12 14:03:42,144
14439,2025-05-12,2025-05-12 04:58:35,2025-05-12 14:03:24,142
14440,2025-05-12,2025-05-12 04:59:24,2025-05-12 14:04:01,170
14443,2025-05-12,2025-05-12 05:03:04,2025-05-12 14:03:47,147
14444,2025-05-12,2025-05-12 05:03:15,2025-05-12 14:07:56,175
14445,2025-05-12,2025-05-12 05:04:48,2025-05-12 14:04:07,159
14446,2025-05-12,2025-05-12 05:04:53,2025-05-12 14:02:00,183
14447,2025-05-12,2025-05-12 05:05:01,2025-05-12 14:03:37,252
14448,2025-05-12,2025-05-12 05:10:05,2025-05-12 08:14:34,151
14449,2025-05-12,2025-05-12 06:56:47,2025-05-12 14:06:46,169
14451,2025-05-13,2025-05-13 04:45:28,2025-05-13 14:20:46,169
14452,2025-05-13,2025-05-13 04:46:11,2025-05-13 14:03:51,174
14453,2025-05-13,2025-05-13 04:53:05,2025-05-13 14:15:46,189
14454,2025-05-13,2025-05-13 04:53:07,2025-05-13 14:07:45,154
14455,2025-05-13,2025-05-13 04:55:33,2025-05-13 14:06:26,165
14456,2025-05-13,2025-05-13 04:55:37,2025-05-13 14:07:57,148
14457,2025-05-13,2025-05-13 04:56:29,2025-05-13 14:09:37,166
14458,2025-05-13,2025-05-13 04:58:13,2025-05-13 14:04:08,170
14459,2025-05-13,2025-05-13 04:58:17,2025-05-13 14:06:49,142
14460,2025-05-13,2025-05-13 04:58:29,2025-05-13 09:03:27,146
14461,2025-05-13,2025-05-13 04:58:32,2025-05-13 14:15:19,177
14462,2025-05-13,2025-05-13 04:58:34,2025-05-13 14:10:39,164
14463,2025-05-13,2025-05-13 04:58:39,2025-05-13 14:10:33,159
14464,2025-05-13,2025-05-13 04:58:45,2025-05-13 14:07:42,183
14465,2025-05-13,2025-05-13 04:58:58,2025-05-13 14:06:54,144
14468,2025-05-13,2025-05-13 05:00:05,2025-05-13 14:07:16,155
14469,2025-05-13,2025-05-13 05:00:07,2025-05-13 14:06:11,147
14470,2025-05-13,2025-05-13 05:00:15,2025-05-13 14:20:07,252
14471,2025-05-13,2025-05-13 05:00:47,2025-05-13 14:11:45,175
14472,2025-05-13,2025-05-13 05:00:55,2025-05-13 14:04:12,156
14474,2025-05-14,2025-05-14 04:46:42,2025-05-14 14:08:35,169
14475,2025-05-14,2025-05-14 04:48:22,2025-05-14 14:02:32,174
14476,2025-05-14,2025-05-14 04:52:49,2025-05-14 14:02:49,156
14477,2025-05-14,2025-05-14 04:53:52,2025-05-14 14:06:28,154
14478,2025-05-14,2025-05-14 04:54:02,2025-05-14 14:06:35,167
14479,2025-05-14,2025-05-14 04:54:04,2025-05-14 14:08:08,189
14480,2025-05-14,2025-05-14 04:54:45,2025-05-14 14:09:02,175
14481,2025-05-14,2025-05-14 04:56:04,2025-05-14 14:03:29,170
14482,2025-05-14,2025-05-14 04:56:52,2025-05-14 14:04:05,142
14483,2025-05-14,2025-05-14 04:57:47,2025-05-14 14:05:28,144
14484,2025-05-14,2025-05-14 04:58:51,2025-05-14 14:08:28,166
14485,2025-05-14,2025-05-14 04:59:05,2025-05-14 14:03:01,148
14486,2025-05-14,2025-05-14 04:59:08,2025-05-14 14:04:17,165
14487,2025-05-14,2025-05-14 05:00:45,2025-05-14 14:05:57,252
14488,2025-05-14,2025-05-14 05:01:33,2025-05-14 14:03:41,146
14489,2025-05-14,2025-05-14 05:01:35,2025-05-14 14:01:49,255
14490,2025-05-14,2025-05-14 05:01:40,2025-05-14 14:02:22,177
14491,2025-05-14,2025-05-14 05:01:50,2025-05-14 14:06:06,256
14492,2025-05-14,2025-05-14 05:03:02,2025-05-14 14:05:38,183
14493,2025-05-14,2025-05-14 05:03:09,2025-05-14 14:05:52,147
14494,2025-05-14,2025-05-14 05:03:54,2025-05-14 14:02:57,155
14495,2025-05-14,2025-05-14 05:05:01,2025-05-14 14:06:38,159
14498,2025-05-14,2025-05-14 05:10:03,2025-05-14 14:07:30,151
14500,2025-05-15,2025-05-15 04:43:59,2025-05-15 14:08:39,174
14501,2025-05-15,2025-05-15 04:51:27,2025-05-15 14:15:09,166
14502,2025-05-15,2025-05-15 04:54:26,2025-05-15 14:14:29,189
14503,2025-05-15,2025-05-15 04:54:27,2025-05-15 14:07:52,154
14504,2025-05-15,2025-05-15 04:54:31,2025-05-15 14:11:13,148
14505,2025-05-15,2025-05-15 04:54:36,2025-05-15 14:09:11,165
14506,2025-05-15,2025-05-15 04:56:12,,164
14507,2025-05-15,2025-05-15 04:56:16,2025-05-15 14:11:43,146
14508,2025-05-15,2025-05-15 04:56:19,2025-05-15 14:11:47,177
14509,2025-05-15,2025-05-15 04:56:40,2025-05-15 14:09:16,155
14510,2025-05-15,2025-05-15 04:56:48,2025-05-15 14:13:55,159
14511,2025-05-15,2025-05-15 04:57:38,2025-05-15 14:06:50,156
14512,2025-05-15,2025-05-15 04:58:56,2025-05-15 14:13:14,144
14513,2025-05-15,2025-05-15 05:00:06,2025-05-15 14:11:59,170
14514,2025-05-15,2025-05-15 05:00:27,2025-05-15 14:14:58,175
14515,2025-05-15,2025-05-15 05:00:31,2025-05-15 14:09:07,142
14516,2025-05-15,2025-05-15 05:01:26,2025-05-15 14:13:01,183
14517,2025-05-15,2025-05-15 05:01:33,2025-05-15 14:14:40,147
14518,2025-05-15,2025-05-15 05:02:45,2025-05-15 14:19:27,151
14519,2025-05-15,2025-05-15 05:02:51,2025-05-15 14:15:39,252
14522,2025-05-15,2025-05-15 05:38:15,2025-05-15 14:18:34,169
14523,2025-05-17,2025-05-17 04:53:13,2025-05-17 14:08:30,189
14524,2025-05-17,2025-05-17 04:53:20,2025-05-17 14:08:45,166
14525,2025-05-17,2025-05-17 04:53:27,2025-05-17 14:04:38,164
14526,2025-05-17,2025-05-17 04:53:31,2025-05-17 14:08:13,155
14527,2025-05-17,2025-05-17 04:53:34,2025-05-17 14:04:57,177
14528,2025-05-17,2025-05-17 04:53:39,,174
14529,2025-05-17,2025-05-17 04:53:45,2025-05-17 14:03:52,175
14530,2025-05-17,2025-05-17 04:56:01,2025-05-17 14:05:17,142
14531,2025-05-17,2025-05-17 04:57:37,2025-05-17 14:08:36,156
14532,2025-05-17,2025-05-17 04:57:40,2025-05-17 14:03:48,148
14533,2025-05-17,2025-05-17 04:57:45,2025-05-17 14:05:14,165
14534,2025-05-17,2025-05-17 04:59:11,2025-05-17 14:07:57,144
14535,2025-05-17,2025-05-17 04:59:36,2025-05-17 14:06:28,159
14537,2025-05-17,2025-05-17 04:59:54,2025-05-17 14:09:36,169
14539,2025-05-17,2025-05-17 05:00:09,2025-05-17 14:06:01,183
14540,2025-05-17,2025-05-17 05:00:27,2025-05-17 14:08:23,252
14541,2025-05-17,2025-05-17 05:14:59,2025-05-17 14:10:22,151
14542,2025-05-17,2025-05-17 05:39:19,2025-05-17 14:04:45,170
14543,2025-05-17,2025-05-17 08:13:20,2025-05-17 14:09:33,154
14544,2025-05-18,2025-05-18 04:50:21,2025-05-18 09:03:32,164
14545,2025-05-18,2025-05-18 04:50:25,2025-05-18 14:06:15,177
14546,2025-05-18,2025-05-18 04:50:31,2025-05-18 14:08:34,155
14548,2025-05-18,2025-05-18 04:51:33,2025-05-18 14:10:42,169
14549,2025-05-18,2025-05-18 04:54:28,2025-05-18 14:10:49,189
14550,2025-05-18,2025-05-18 04:54:46,2025-05-18 14:10:34,166
14551,2025-05-18,2025-05-18 04:56:05,2025-05-18 14:06:25,165
14552,2025-05-18,2025-05-18 04:56:09,2025-05-18 14:05:28,148
14553,2025-05-18,2025-05-18 04:56:17,2025-05-18 14:10:57,175
14554,2025-05-18,2025-05-18 04:56:22,,174
14555,2025-05-18,2025-05-18 04:57:56,2025-05-18 14:07:52,159
14556,2025-05-18,2025-05-18 04:58:13,2025-05-18 14:04:21,170
14557,2025-05-18,2025-05-18 04:58:21,2025-05-18 14:06:20,142
14558,2025-05-18,2025-05-18 04:58:34,2025-05-18 14:07:04,187
14559,2025-05-18,2025-05-18 04:58:38,2025-05-18 14:07:08,256
14560,2025-05-18,2025-05-18 04:58:47,2025-05-18 07:09:36,146
14561,2025-05-18,2025-05-18 04:58:56,2025-05-18 14:03:11,144
14562,2025-05-18,2025-05-18 04:59:21,2025-05-18 14:06:52,156
14565,2025-05-18,2025-05-18 05:03:26,2025-05-18 08:04:12,147
14566,2025-05-18,2025-05-18 05:03:31,2025-05-18 14:07:40,252
14567,2025-05-18,2025-05-18 05:09:03,,151
14568,2025-05-18,2025-05-18 05:12:58,2025-05-18 14:08:27,183
14569,2025-05-18,2025-05-18 05:13:13,2025-05-18 14:06:27,255
14571,2025-05-19,2025-05-19 04:42:33,2025-05-19 14:11:04,169
14572,2025-05-19,2025-05-19 04:52:41,2025-05-19 14:08:07,166
14573,2025-05-19,2025-05-19 04:54:09,2025-05-19 14:07:11,189
14574,2025-05-19,2025-05-19 04:54:14,2025-05-19 14:05:47,165
14575,2025-05-19,2025-05-19 04:55:30,,174
14576,2025-05-19,2025-05-19 04:56:27,2025-05-19 14:05:58,187
14577,2025-05-19,2025-05-19 04:56:32,2025-05-19 14:06:04,256
14578,2025-05-19,2025-05-19 04:56:39,2025-05-19 14:05:17,177
14579,2025-05-19,2025-05-19 04:57:12,2025-05-19 14:10:00,148
14580,2025-05-19,2025-05-19 04:57:19,2025-05-19 14:03:09,255
14581,2025-05-19,2025-05-19 04:58:11,2025-05-19 14:06:15,159
14582,2025-05-19,2025-05-19 04:58:20,2025-05-19 14:05:12,183
14583,2025-05-19,2025-05-19 04:58:24,2025-05-19 14:02:40,164
14584,2025-05-19,2025-05-19 04:58:28,2025-05-19 14:07:03,155
14585,2025-05-19,2025-05-19 04:58:37,2025-05-19 14:03:59,156
14586,2025-05-19,2025-05-19 04:59:21,2025-05-19 14:06:00,147
14587,2025-05-19,2025-05-19 04:59:56,2025-05-19 14:06:34,144
14588,2025-05-19,2025-05-19 05:00:38,2025-05-19 14:05:06,142
14589,2025-05-19,2025-05-19 05:01:00,2025-05-19 14:09:44,175
14590,2025-05-19,2025-05-19 05:02:27,2025-05-19 14:03:41,170
14593,2025-05-19,2025-05-19 14:14:38,,151
14595,2025-05-20,2025-05-20 04:41:21,2025-05-20 14:10:04,169
14596,2025-05-20,2025-05-20 04:52:22,2025-05-20 14:05:47,189
14597,2025-05-20,2025-05-20 04:54:41,2025-05-20 14:06:44,187
14598,2025-05-20,2025-05-20 04:54:45,2025-05-20 14:06:49,256
14599,2025-05-20,2025-05-20 04:56:30,2025-05-20 14:03:36,165
14600,2025-05-20,2025-05-20 04:56:34,2025-05-20 14:11:41,148
14601,2025-05-20,2025-05-20 04:57:20,2025-05-20 14:04:51,159
14602,2025-05-20,2025-05-20 04:59:22,2025-05-20 14:05:32,177
14603,2025-05-20,2025-05-20 05:00:16,2025-05-20 14:09:17,175
14604,2025-05-20,2025-05-20 05:00:20,2025-05-20 14:05:00,144
14605,2025-05-20,2025-05-20 05:00:23,2025-05-20 14:05:10,170
14606,2025-05-20,2025-05-20 05:00:27,2025-05-20 14:06:27,155
14607,2025-05-20,2025-05-20 05:00:29,2025-05-20 14:04:53,255
14609,2025-05-20,2025-05-20 05:00:35,2025-05-20 14:04:56,164
14610,2025-05-20,2025-05-20 05:00:36,2025-05-20 14:05:07,147
14611,2025-05-20,2025-05-20 05:00:42,2025-05-20 14:06:12,183
14612,2025-05-20,2025-05-20 05:00:46,2025-05-20 14:06:37,252
14613,2025-05-20,2025-05-20 05:00:51,2025-05-20 14:05:20,142
14615,2025-05-20,2025-05-20 05:05:27,2025-05-20 14:05:15,156
14616,2025-05-20,2025-05-20 05:07:54,,174
14617,2025-05-20,2025-05-20 05:08:19,2025-05-20 14:08:47,151
14618,2025-05-20,2025-05-20 07:20:17,2025-05-20 14:09:05,166
14620,2025-05-21,2025-05-21 04:51:43,2025-05-21 14:01:52,169
14621,2025-05-21,2025-05-21 04:51:59,2025-05-21 14:09:55,189
14622,2025-05-21,2025-05-21 04:53:41,2025-05-21 14:06:37,165
14623,2025-05-21,2025-05-21 04:55:27,2025-05-21 14:10:35,148
14624,2025-05-21,2025-05-21 04:55:38,,174
14625,2025-05-21,2025-05-21 04:57:23,2025-05-21 14:09:28,256
14626,2025-05-21,2025-05-21 04:57:31,2025-05-21 14:01:46,187
14627,2025-05-21,2025-05-21 04:57:56,2025-05-21 14:09:40,183
14628,2025-05-21,2025-05-21 04:58:04,2025-05-21 14:09:24,177
14629,2025-05-21,2025-05-21 04:58:08,2025-05-21 14:03:56,146
14630,2025-05-21,2025-05-21 04:58:12,2025-05-21 14:06:51,147
14631,2025-05-21,2025-05-21 04:58:14,2025-05-21 14:08:29,155
14632,2025-05-21,2025-05-21 04:58:21,2025-05-21 14:02:16,164
14633,2025-05-21,2025-05-21 04:58:26,2025-05-21 14:12:29,175
14634,2025-05-21,2025-05-21 04:58:28,2025-05-21 14:06:25,255
14635,2025-05-21,2025-05-21 04:58:36,2025-05-21 14:06:46,142
14636,2025-05-21,2025-05-21 04:58:49,2025-05-21 14:02:23,170
14637,2025-05-21,2025-05-21 04:58:59,,167
14638,2025-05-21,2025-05-21 05:00:21,2025-05-21 14:11:16,166
14639,2025-05-21,2025-05-21 05:00:35,2025-05-21 14:07:40,144
14640,2025-05-21,2025-05-21 05:00:54,,156
14641,2025-05-21,2025-05-21 05:02:16,2025-05-21 14:08:38,252
14644,2025-05-21,2025-05-21 05:03:08,2025-05-21 14:04:44,159
14645,2025-05-21,2025-05-21 05:06:27,2025-05-21 14:11:32,151
14647,2025-05-22,2025-05-22 04:42:09,2025-05-22 14:23:51,169
14648,2025-05-22,2025-05-22 04:50:14,2025-05-22 14:20:49,187
14649,2025-05-22,2025-05-22 04:50:16,,256
14650,2025-05-22,2025-05-22 04:51:19,2025-05-22 14:21:44,189
14651,2025-05-22,2025-05-22 04:54:13,2025-05-22 14:23:39,151
14652,2025-05-22,2025-05-22 04:54:32,,170
14653,2025-05-22,2025-05-22 04:55:56,,166
14654,2025-05-22,2025-05-22 04:59:26,2025-05-22 14:21:05,144
14655,2025-05-22,2025-05-22 04:59:54,2025-05-22 14:05:09,183
14656,2025-05-22,2025-05-22 05:00:07,2025-05-22 14:23:06,175
14657,2025-05-22,2025-05-22 05:00:12,2025-05-22 14:05:47,165
14658,2025-05-22,2025-05-22 05:00:17,2025-05-22 14:20:54,148
14659,2025-05-22,2025-05-22 05:00:31,2025-05-22 14:23:44,159
14660,2025-05-22,2025-05-22 05:00:54,,147
14661,2025-05-22,2025-05-22 05:02:15,2025-05-22 14:15:34,177
14662,2025-05-22,2025-05-22 05:02:19,2025-05-22 14:19:08,164
14663,2025-05-22,2025-05-22 05:02:21,2025-05-22 14:05:14,255
14664,2025-05-22,2025-05-22 05:03:10,,156
14665,2025-05-22,2025-05-22 05:03:18,,174
14666,2025-05-22,2025-05-22 05:03:54,2025-05-22 14:21:16,155
14669,2025-05-22,2025-05-22 05:07:40,2025-05-22 14:20:36,142
14670,2025-05-22,2025-05-22 06:18:21,2025-05-22 14:15:24,146
14671,2025-05-22,2025-05-22 14:21:01,,252
14672,2025-05-24,2025-05-24 04:54:24,2025-05-24 14:02:47,187
14673,2025-05-24,2025-05-24 04:54:39,2025-05-24 12:05:06,256
14674,2025-05-24,2025-05-24 04:54:46,2025-05-24 14:06:44,169
14675,2025-05-24,2025-05-24 04:55:01,2025-05-24 14:07:52,189
14676,2025-05-24,2025-05-24 04:55:20,2025-05-24 14:07:37,166
14677,2025-05-24,2025-05-24 04:56:44,2025-05-24 14:04:24,165
14678,2025-05-24,2025-05-24 04:56:50,2025-05-24 14:06:09,159
14679,2025-05-24,2025-05-24 04:57:04,2025-05-24 14:04:51,170
14680,2025-05-24,2025-05-24 04:57:10,2025-05-24 14:04:18,148
14681,2025-05-24,2025-05-24 04:58:09,2025-05-24 14:04:44,177
14682,2025-05-24,2025-05-24 04:58:36,2025-05-24 14:04:42,142
14683,2025-05-24,2025-05-24 04:58:58,2025-05-24 14:04:04,183
14684,2025-05-24,2025-05-24 04:59:52,2025-05-24 14:04:35,146
14685,2025-05-24,2025-05-24 04:59:55,2025-05-24 14:08:07,175
14686,2025-05-24,2025-05-24 05:00:06,2025-05-24 14:01:23,255
14687,2025-05-24,2025-05-24 05:00:10,2025-05-24 14:01:34,164
14688,2025-05-24,2025-05-24 05:00:12,2025-05-24 08:07:58,147
14689,2025-05-24,2025-05-24 05:00:44,2025-05-24 14:02:59,144
14690,2025-05-24,2025-05-24 05:01:04,,174
14691,2025-05-24,2025-05-24 05:01:10,2025-05-24 14:03:34,252
14694,2025-05-24,2025-05-24 05:06:46,2025-05-24 14:04:31,156
14696,2025-05-24,2025-05-24 14:06:21,,151
14698,2025-05-25,2025-05-25 04:52:43,2025-05-25 14:10:46,166
14699,2025-05-25,2025-05-25 04:55:38,2025-05-25 14:10:20,189
14700,2025-05-25,2025-05-25 04:57:15,2025-05-25 14:03:35,165
14701,2025-05-25,2025-05-25 04:57:30,2025-05-25 14:05:57,148
14702,2025-05-25,2025-05-25 04:57:52,2025-05-25 14:10:37,175
14703,2025-05-25,2025-05-25 04:59:10,2025-05-25 14:01:56,170
14704,2025-05-25,2025-05-25 04:59:15,2025-05-25 08:05:33,147
14705,2025-05-25,2025-05-25 04:59:18,2025-05-25 14:05:15,146
14706,2025-05-25,2025-05-25 04:59:21,2025-05-25 14:07:13,177
14707,2025-05-25,2025-05-25 04:59:26,2025-05-25 14:04:45,255
14708,2025-05-25,2025-05-25 04:59:35,2025-05-25 14:04:42,164
14709,2025-05-25,2025-05-25 05:00:02,2025-05-25 14:07:29,187
14710,2025-05-25,2025-05-25 05:00:05,2025-05-25 14:07:51,256
14711,2025-05-25,2025-05-25 05:00:29,2025-05-25 14:05:08,155
14712,2025-05-25,2025-05-25 05:00:48,2025-05-25 14:06:50,142
14713,2025-05-25,2025-05-25 05:01:48,2025-05-25 14:03:17,183
14714,2025-05-25,2025-05-25 05:02:54,2025-05-25 14:03:07,159
14715,2025-05-25,2025-05-25 05:06:35,2025-05-25 14:07:17,252
14718,2025-05-25,2025-05-25 05:08:23,2025-05-25 14:09:59,151
14719,2025-05-25,2025-05-25 14:10:54,,169
14720,2025-05-26,2025-05-26 04:43:25,2025-05-26 14:10:01,169
14721,2025-05-26,2025-05-26 04:53:26,2025-05-26 14:07:50,189
14722,2025-05-26,2025-05-26 04:55:44,2025-05-26 14:06:40,170
14723,2025-05-26,2025-05-26 04:56:32,2025-05-26 14:10:33,166
14724,2025-05-26,2025-05-26 04:56:49,2025-05-26 14:07:05,165
14725,2025-05-26,2025-05-26 04:56:53,2025-05-26 14:05:12,148
14726,2025-05-26,2025-05-26 04:57:42,,174
14727,2025-05-26,2025-05-26 04:59:01,2025-05-26 14:07:13,144
14728,2025-05-26,2025-05-26 04:59:04,2025-05-26 14:12:41,146
14729,2025-05-26,2025-05-26 04:59:07,2025-05-26 14:12:23,177
14730,2025-05-26,2025-05-26 04:59:13,2025-05-26 14:10:57,175
14731,2025-05-26,2025-05-26 04:59:19,2025-05-26 14:06:34,183
14732,2025-05-26,2025-05-26 04:59:51,2025-05-26 14:06:50,156
14733,2025-05-26,2025-05-26 04:59:53,2025-05-26 14:04:23,164
14734,2025-05-26,2025-05-26 04:59:56,2025-05-26 14:05:47,255
14735,2025-05-26,2025-05-26 05:00:50,2025-05-26 14:06:02,187
14736,2025-05-26,2025-05-26 05:01:04,2025-05-26 14:07:54,256
14737,2025-05-26,2025-05-26 05:01:20,2025-05-26 14:07:11,142
14738,2025-05-26,2025-05-26 05:01:25,2025-05-26 14:06:59,159
14739,2025-05-26,2025-05-26 05:01:45,2025-05-26 14:09:09,151
14740,2025-05-26,2025-05-26 05:02:31,2025-05-26 14:06:25,155
14743,2025-05-27,2025-05-27 04:52:29,2025-05-27 14:03:46,165
14744,2025-05-27,2025-05-27 04:52:33,2025-05-27 14:01:34,148
14745,2025-05-27,2025-05-27 04:52:40,2025-05-27 14:06:54,169
14746,2025-05-27,2025-05-27 04:53:26,2025-05-27 10:32:49,189
14747,2025-05-27,2025-05-27 04:54:27,2025-05-27 14:03:58,146
14748,2025-05-27,2025-05-27 04:54:30,2025-05-27 14:02:57,177
14749,2025-05-27,2025-05-27 04:57:59,2025-05-27 14:00:31,187
14750,2025-05-27,2025-05-27 04:58:21,2025-05-27 14:01:01,164
14751,2025-05-27,2025-05-27 04:58:24,2025-05-27 14:01:08,255
14752,2025-05-27,2025-05-27 04:59:07,2025-05-27 14:07:55,175
14753,2025-05-27,2025-05-27 05:00:05,2025-05-27 14:02:40,170
14754,2025-05-27,2025-05-27 05:00:46,2025-05-27 14:03:12,142
14755,2025-05-27,2025-05-27 05:01:00,2025-05-27 14:02:20,183
14756,2025-05-27,2025-05-27 05:01:09,2025-05-27 14:03:40,144
14757,2025-05-27,2025-05-27 05:01:57,2025-05-27 14:07:23,166
14758,2025-05-27,2025-05-27 05:03:03,2025-05-27 14:06:32,159
14759,2025-05-27,2025-05-27 05:03:53,,151
14760,2025-05-27,2025-05-27 05:04:36,2025-05-27 14:05:28,156
14761,2025-05-27,2025-05-27 05:05:03,,174
14764,2025-05-27,2025-05-27 05:08:47,2025-05-27 14:02:59,252
14766,2025-05-28,2025-05-28 04:45:12,2025-05-28 14:06:24,169
14767,2025-05-28,2025-05-28 04:51:07,2025-05-28 14:03:40,165
14768,2025-05-28,2025-05-28 04:53:07,,174
14769,2025-05-28,2025-05-28 04:54:02,2025-05-28 14:01:39,148
14770,2025-05-28,2025-05-28 04:54:09,2025-05-28 14:01:12,164
14771,2025-05-28,2025-05-28 04:54:12,2025-05-28 14:03:55,146
14772,2025-05-28,2025-05-28 04:54:21,2025-05-28 14:02:56,255
14773,2025-05-28,2025-05-28 04:54:23,2025-05-28 14:02:50,177
14774,2025-05-28,2025-05-28 04:55:34,2025-05-28 14:05:36,155
14775,2025-05-28,2025-05-28 04:56:14,2025-05-28 14:07:38,166
14776,2025-05-28,2025-05-28 04:56:22,2025-05-28 14:07:31,189
14777,2025-05-28,2025-05-28 04:59:01,2025-05-28 14:08:11,175
14778,2025-05-28,2025-05-28 04:59:33,2025-05-28 14:03:03,142
14779,2025-05-28,2025-05-28 04:59:43,2025-05-28 14:02:15,147
14780,2025-05-28,2025-05-28 05:00:10,2025-05-28 14:01:04,144
14781,2025-05-28,2025-05-28 05:00:46,2025-05-28 14:07:40,151
14782,2025-05-28,2025-05-28 05:01:03,2025-05-28 14:04:32,183
14783,2025-05-28,2025-05-28 05:02:03,2025-05-28 14:03:11,170
14784,2025-05-28,2025-05-28 05:02:37,2025-05-28 14:07:15,156
14785,2025-05-28,2025-05-28 05:02:42,2025-05-28 14:02:41,187
14786,2025-05-28,2025-05-28 05:03:02,2025-05-28 14:04:42,256
14787,2025-05-28,2025-05-28 05:03:50,2025-05-28 14:03:33,159
14790,2025-05-28,2025-05-28 05:11:35,2025-05-28 14:04:06,252
14792,2025-05-29,2025-05-29 04:45:03,2025-05-29 14:14:43,169
14793,2025-05-29,2025-05-29 04:50:17,,189
14794,2025-05-29,2025-05-29 04:53:22,2025-05-29 14:09:31,165
14795,2025-05-29,2025-05-29 04:54:41,2025-05-29 14:09:47,155
14796,2025-05-29,2025-05-29 04:54:47,,148
14797,2025-05-29,2025-05-29 04:54:55,2025-05-29 14:13:30,175
14798,2025-05-29,2025-05-29 04:55:34,,174
14799,2025-05-29,2025-05-29 04:55:42,2025-05-29 14:14:39,159
14800,2025-05-29,2025-05-29 04:56:26,2025-05-29 14:09:16,146
14801,2025-05-29,2025-05-29 04:56:53,,164
14802,2025-05-29,2025-05-29 04:57:47,2025-05-29 14:04:53,156
14803,2025-05-29,2025-05-29 04:58:19,2025-05-29 14:05:08,170
14804,2025-05-29,2025-05-29 04:59:14,2025-05-29 14:09:27,177
14805,2025-05-29,2025-05-29 05:00:06,2025-05-29 14:11:40,142
